SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,Attendance,Study_Hours,Extracurricular,Backlogs,CGPA
5.2815163784091865,5.8314168437803975,6.078375761988585,8.180886823541163,74.44489158962257,3.4666443040797192,1,3,6.343048951929834
5.594089581340359,8.690168082131851,8.294427351163286,8.92825809040116,70.08894003271621,8.263638134800328,1,0,7.876735776259164
5.587631233885524,5.413993339625632,6.969322028270792,5.591680954616937,99.6924194449849,2.7571654266084282,0,4,5.890656889099721
8.246051510580319,8.01576054733194,8.256164885207461,7.049524448481441,94.01573810744635,4.1080775702039904,1,1,7.8918753479002905
8.730224396327117,6.226745548406605,5.532965151539954,9.199011428178085,81.17029790797201,4.020494088428585,1,1,7.42223663111294
7.916843825485798,6.946478070209883,8.28922652301518,6.91916475966522,78.46886805911414,9.806729215502266,0,0,7.51792829459402
9.81086274237271,6.443468683853499,9.997068628853333,7.859361356135933,81.0330239912292,8.708835013731342,1,4,8.52769035280387
6.87435289761852,6.7783635823247455,5.24106019430278,7.938846804310991,60.065605391121665,7.310528754312338,0,1,6.708155869639259
6.428560431409304,8.595229525921226,9.885870921106587,5.9223812656681964,69.75688716321594,7.5435108545385114,0,4,7.708010536026328
9.3429956409473,6.485608578115875,7.0345398036143525,6.811177208261442,51.972976644544964,6.05865514962314,0,1,7.418580307734743
6.117979192597263,7.8320232014844855,9.353767251686296,6.672556443709661,73.77730187434133,9.523816003976671,1,4,7.4940815223694255
9.816112697203057,7.380252010995498,8.911927420291367,5.130983542660324,77.15122919788315,5.466328775941254,0,2,7.809818917787561
5.0607723734490815,8.31835582681324,7.835081304933339,5.120958819456776,61.38748680516048,4.424659388829051,0,4,6.583792081163109
9.849394133538194,9.68414869662379,8.692246046256633,9.158485218378868,98.20144235827568,2.467318032384319,1,4,9.346068523699373
5.215799559752881,8.662860486051251,9.39257780650674,6.365354049864062,95.4727305468621,8.075850870349523,0,0,7.409147975543734
9.455715568490355,6.074701892953784,7.020701608255164,7.590393831194078,86.1071617727953,7.609995388680323,1,2,7.535378225223345
7.638505545431499,5.1559156753064235,6.635165807816193,6.493627867943865,76.66933143826813,4.459195346717214,1,3,6.480803724124495
9.964823980596503,6.311320221499125,8.337966927817924,9.703396225576704,93.49845798238425,1.2267407256330642,1,0,8.579376838872564
5.368982823676994,7.975389653501274,9.039229709706293,6.296483794328869,56.532617191173145,8.550975949462096,1,3,7.170021495303357
7.769271422006604,5.257129067421252,8.811425673883079,7.148284063694676,89.52548971374425,1.1027618510866626,0,1,7.246527556751403
9.846512678095495,7.481831236006181,8.989068244293172,9.36365125242301,56.24104069834242,7.333298016661459,0,3,8.920265852704464
7.615489220850744,7.984214244584447,7.177916574064665,9.209667833959044,89.71053312747027,9.732313987534514,0,4,7.996821968364724
8.146993190676312,6.671219454084804,9.089171080875108,5.930507089231386,63.78837841256785,4.938951953333831,0,3,7.459472703716902
8.478743444923087,8.85456101872911,5.601045276853042,9.013216548978551,93.85452905090945,3.114760644963575,0,0,7.986891572370948
7.272705323838866,5.532991265668859,7.722445489804247,7.290934433689463,97.2021046912699,7.343839090390436,1,0,6.9547691282503585
8.137790400420318,5.375688908679043,5.028793302490608,7.414844360426776,57.43979847025578,8.354153278140267,0,3,6.489279243004186
7.921571559615501,8.640943781018017,6.622929149501351,5.667399862079719,73.13378025326968,5.917872844700626,0,0,7.213211088053647
9.505790052454945,7.477456581030992,6.83230767435699,5.403007568785624,99.04936890813426,9.703317477305315,0,0,7.304640469157137
5.227231901707289,8.44201198213868,6.980863458046277,8.639696534868825,74.17037179865733,1.46501849492165,1,3,7.3224509691902675
6.4048159479611515,7.174136693018731,8.477336033449312,7.482305761776499,93.17737612572725,5.543160384740753,1,2,7.384648609051423
9.752057420382794,6.2320101661955345,6.942790506351729,7.184253513075898,79.436576106566,7.466085525902951,0,2,7.527777901501489
9.451318919454582,9.095511588370998,7.2434681131126535,8.647541143261984,68.76649539598009,8.76376424034261,1,1,8.609459941050055
7.278283763928565,8.997079394844896,6.187720654371637,8.82756449495555,64.28917777629351,2.6133005071701105,0,0,7.822662077025162
8.100662989007684,8.473482354272134,6.8662589581467,5.794540838346768,60.16115455430436,8.200031335873133,0,3,7.308736284943322
6.386905914905663,6.360725686149813,6.136348136315757,8.051125747388205,88.08990956888486,5.974363681466907,1,0,6.73377637118986
5.940605798618806,7.9511533343454355,5.365979618842218,5.676770411388428,69.3270253411514,4.568983137909669,1,4,6.233627290798722
7.318492024699911,6.804869484700134,8.01724296690689,8.756875430145229,75.56377311003756,2.185435257211842,0,0,7.7243699766130405
6.766761140130264,5.457910366633171,8.341063992775082,8.284775781335698,74.6162740000591,8.787661830180213,0,0,7.212627820218554
7.91828055925436,9.586567877311214,8.097451730048073,9.78307310541729,78.86395146165657,2.415458873617438,1,2,8.846343318007733
5.388673184824924,5.684093154594807,7.317470219002862,5.344790081782106,93.2788572812276,3.7880907328818934,0,3,5.933756660051175
9.871974038330833,9.751186769104013,6.8989289008961485,5.285273605756272,99.03696717917147,3.610409787661932,1,0,7.951840828521817
9.931053722398016,7.230028864789778,9.316668247859127,6.410935373466001,70.37921042869084,8.842726307717689,0,2,8.22217155212823
